processed_text,vader_sentiment
"['lama', 'buat', 'beli', 'makan', 'kira', 'smua', 'orang', 'order', 'food', 'tipu', 'segitu', 'takut', 'nya', 'sampe', 'gada', 'rasa', 'percaya', 'sama', 'customer', 'padahal', 'akun', 'bagus', 'ga', 'aneh', 'aneh', 'se', 'parno', 'driver', 'driver', 'maxim', 'mau', 'jakarta', 'ato', 'bogor', 'gada', 'beda', 'nya', 'bahkan', 'sampe', 'niat', 'lapar', 'ilang', 'nunggu', 'order']",negatif
"['apk', 'gak', 'jelas']",negatif
"['aplikasi', 'busuk', 'mending', 'jgan', 'pake', 'aplikasi', 'rugi', 'sangat', 'besar', 'masak', 'order', 'makan', 'aplikasi', 'cuman', 'eh', 'ubah', 'jadi', 'aplikasi', 'gak', 'jelas', 'gak', 'layak', 'dapet', 'bintang', 'malah']",negatif
"['awal', 'slalu', 'suka', 'sama', 'apk', 'inipertama', 'kali', 'nyoba', 'baguss', 'bgtt', 'baru', 'kok', 'gabisa', 'nemuin', 'alamat', 'disitupadahal', 'kalok', 'cari', 'maps', 'adatapi', 'pas', 'cari', 'maxim', 'alamat', 'gaadatolong', 'baik', 'mula', 'fiturnya', 'dah', 'nyaman', 'bgt', 'pake', 'inieh', 'malah', 'fiturnya', 'berubahdah', 'pindah', 'apk', 'gojek']",positif
"['pilih', 'batal', 'pesan', 'ribet']",negatif
"['cicing', 'ma', 'cicing', 'g', 'uang', 'ambil', 'patek', 'kode', 'promo', 'bayar', 'non', 'cast', 'g', 'puki', 'sial']",negatif
"['apa', 'sih', 'mau', 'masuk', 'jadi', 'guna', 'aja', 'susah', 'ulang', 'ulang', 'kirim', 'kode', 'gak', 'masuk', 'masuk']",negatif
"['lama', 'cari', 'driver', 'nya', 'area', 'bar', 'susah', 'cari', 'toko', 'yg', 'jual', 'makan', 'nya', 'jam', 'buka', 'nya', 'gk', 'update']",negatif
"['lot', 'gagal', 'terus', 'buka', 'maps', 'nya']",negatif
"['aplikasi', 'udh', 'pake', 'fitur', 'kirim', 'foto', 'via', 'chat', 'buat', 'mudah', 'temu', 'lokasi', 'penumpangini', 'aejak', 'awal', 'kalah', 'jauh', 'sama', 'fitur', 'belah', 'kasi', 'driver', 'kesasar', 'gegara', 'ngikut', 'map', 'yg', 'ga', 'jelas', 'dimaxim']",positif
"['cacat', 'paksa', 'tumpang', 'guna', 'kargo', 'padahal', 'bawa', 'tas', 'bawa']",negatif
['bagus'],positif
"['suka', 'ga', 'mau', 'ambil', 'order', 'order', 'lama', 'ambil']",positif
"['aplikasi', 'memang', 'bagus', 'hitung', 'murah', 'drivernya', 'ingat', 'utk', 'pilih', 'costumer', 'utk', 'pickup', 'rupiah', 'ga', 'bakal', 'ambil', 'kcuali', 'dinaikin', 'smpe', 'rb', 'baru', 'ambil', 'bener', 'bikin', 'keselll', 'daerah', 'gorontalo']",positif
"['maaf', 'sekarang', 'tarif', 'naik', 'sma', 'beda', 'makin', 'nyaman']",positif
"['ga', 'buat', 'mesen', 'apa', 'gimana', 'nih', 'lumayan', 'cepe', 'kan', 'ga', 'buat', 'mesen']",negatif
"['top', 'up', 'k', 'jadi', 'k']",positif
"['order', 'driver', 'selesai', 'belikan', 'resto', 'tetangga', 'kan', 'arti', 'rugi', 'konsumen', 'biar', 'jadi', 'harus', 'aplikasi', 'serta', 'pin', 'order', 'si', 'driver', 'yg', 'dapat', 'order', 'asal', 'beli', 'sembarang', 'toko', 'pasti', 'toko', 'pilih', 'terimakasih']",positif
"['suruh', 'angkat', 'tangan', 'doang', 'yg', 'lari']",positif
"['gajelas', 'coba', 'beberapa', 'kali', 'ga', 'masuk', 'padahal', 'no', 'hp', 'aktif', 'tpi', 'kode', 'aplikasi', 'aneh']",negatif
"['sulit', 'tentu', 'lokasi', 'jemput', 'tuju', 'peta', 'ngak', 'nampak', 'garis', 'kotakkotak']",negatif
"['percuma', 'top', 'up', 'sama', 'driver', 'minta', 'bayar', 'minta', 'cari', 'driver', 'teliti']",negatif
"['udah', 'kali', 'cancel', 'order', 'gak', 'cancel', 'apk', 'drivernya', 'hari', 'jadi', 'udah', 'cancel', 'apk', 'tetep', 'jalan', 'apk', 'driver', 'udah', 'pergi', 'mesen', 'ojek', 'online', 'apk', 'tibatiba', 'driver', 'maxime', 'ngechat', 'nanyain', 'mana', 'jelas', 'cancel', 'order', 'driver', 'tetep', 'bilang', 'apk', 'tetap', 'jalan', 'akhir', 'kecancel', 'driver', 'terlalu', 'lama', 'tunggu', 'padahal', 'cancel', 'driver', 'jalan']",negatif
"['peta', 'gak', 'akurat']",negatif
"['aplikasi', 'sampah', 'lot', 'banget', 'kayak', 'tahun']",positif
"['maksim', 'buat', 'bayar', 'non', 'tunai', 'lah', 'biar', 'gak', 'tumpang', 'korupsiin', 'harga', 'rb', 'bilang', 'wo', 'ayo', 'maxim', 'in', 'transaksi', 'gopay', 'gua', 'ngisi', 'saldo', 'gopay', 'lewat', 'crom', 'rb', 'malah', 'masuk', 'maxsim', 'driver', 'gimana', 'rugi', 'dong', 'makanya', 'adain', 'transaksi', 'gopay']",negatif
['buruk'],negatif
"['selamat', 'siangini', 'maxim', 'bagaimana', 'yabaru', 'pertama', 'kali', 'naik', 'maxim', 'car', 'kok', 'argo', 'pertama', 'trus', 'tuju', 'jd', 'parahpadahal', 'ga', 'masuk', 'tol', 'gimana', 'maximpadahal', 'kmrin', 'naik', 'maxim', 'motor', 'oke', 'oke', 'aja', 'jd', 'males', 'deh', 'naik', 'maxim']",positif
"['ssbenarnya', 'arti', 'promo', 'apaa', 'sihsy', 'g', 'mslh', 'dgn', 'harga', 'cm', 'g', 'sesuaidiapliksi', 'da', 'otomatis', 'potong', 'promo', 'taapi', 'pas', 'byr', 'hrga', 'normaltolong', 'baik', 'lg', 'cukup', 'sy', 'aja', 'takut', 'kena', 'org', 'lg', 'ba', 'berabe']",positif
"['skrng', 'gin', 'dulu', 'makin', 'lama', 'orang', 'maxim', 'kurang', 'bagus', 'layan', 'mau', 'pesan', 'mud', 'lambat', 'bangettpokoknya', 'makin', 'lamamaxim', 'makin', 'buruk', 'sumpah', 'knp', 'makin', 'lama', 'maxim', 'nih', 'makin', 'ssh', 'buat', 'order', 'makan', 'susah', 'buat', 'order', 'mau', 'pergi']",negatif
"['banyak', 'kecewa', 'nya', 'respon', 'positif', 'pertama', 'akurasi', 'map', 'kurang', 'akurat', 'banyak', 'alamat', 'temu', 'maxim', 'gera', 'driver', 'yg', 'lacak', 'entah', 'tau', 'drivernya', 'order', 'lumayan', 'sering', 'dpt', 'drivernya', 'bertanggungjawab', 'kalau', 'memang', 'driver', 'mau', 'order', 'lebih', 'baik', 'aplikasi', 'mati', 'dulu', 'jangan', 'buat', 'orang', 'tunggu', 'sangat', 'lama', 'mending', 'pakai', 'aplikasi', 'transportasi', 'online', 'yg']",positif
"['aplikasi', 'nya', 'selalu', 'mas', 'jelas', 'batalin', 'tpi', 'driver', 'selalu', 'marah', 'bilang', 'msih', 'blm', 'batal', 'sya', 'tetap', 'bayar', 'etika', 'driver', 'nya', 'ga', 'yg', 'bener', 'perbaikin', 'kalau', 'cari', 'driver', 'tuh', 'jangan', 'yg', 'jauh']",negatif
"['overall', 'bagus', 'apk', 'nya', 'cum', 'oknum', 'maxim', 'nya', 'kadang', 'up', 'harga', 'tahu', 'langgan', 'kadang', 'maksa', 'minta', 'up', 'ongkir', 'ga', 'nyaman', 'banget']",positif
"['mohon', 'baik', 'gps']",positif
"['makasih', 'abang', 'nya', 'baik', 'banhet']",positif
"['kalau', 'ngatar', 'orang', 'sabar', 'gak', 'usah', 'marah', 'kamu', 'layan', 'bukan', 'layan']",negatif
"['saran', 'aja', 'daftar', 'maxim', 'lebih', 'ketat', 'verifikasi', 'data', 'diri', 'nama', 'asli', 'sesuai', 'pas', 'order', 'driver', 'order', 'driver', 'verifikasi', 'bnyak', 'orang', 'kurang', 'kerja', 'manfaat', 'kurang', 'tsb', 'untum', 'rugi', 'driver', 'maxim', 'dwngan', 'buat', 'order', 'fiktif', 'karna', 'daftar', 'maxim', 'terlalu', 'gampang', 'gk', 'batas']",positif
"['cari', 'driver', 'malaysia', 'paling', 'parah', 'nunggu', 'jam', 'blm', 'dapet', 'harga', 'naikin', 'gak', 'rangin', 'astaga']",negatif
"['drivernya', 'sombong', 'kalau', 'hujan', 'ga', 'mau', 'ambil', 'order']",negatif
"['selalu', 'kecewa', 'sama', 'apl', 'driver', 'banyak', 'lohhhh', 'kalau', 'selalu', 'kasih', 'yg', 'jauh', 'kalau', 'yg', 'gampang', 'kasih', 'yg', 'susah', 'heran']",positif
"['buruk', 'bad', 'banget', 'dapet', 'driver', 'nya', 'minta', 'bayar', 'lebih', 'gak', 'sesuai', 'total', 'yg', 'aplikasinominal', 'lebih', 'hampir', 'paruh', 'total', 'aplikasi', 'dalih', 'bilang', 'rute', 'nya', 'muter', 'bikin', 'rugi', 'bensin', 'waktu', 'kocak', 'gin', 'layan', 'nya', 'pecat', 'aja', 'driver', 'yg', 'model', 'begini', 'dah', 'customer', 'lu', 'yg', 'ketemu', 'tu', 'driver', 'bakal', 'dpet', 'alam', 'buruk', 'ujung', 'alih', 'layan', 'ojol']",negatif
"['dapetnya', 'yg', 'jauh', 'terus', 'balesnya', 'lama', 'aplikasi', 'aneh', 'masa', 'ga', 'liat', 'jawab', 'abang', 'nya', 'baik']",positif
"['apa', 'coba', 'log', 'in', 'pke', 'nomor', 'yg', 'mas', 'aktif', 'pake', 'kode', 'nya', 'masuk']",positif
"['sangat', 'buruk']",negatif
"['apk', 'gak', 'jelas', 'banyak', 'bug', 'nya']",positif
"['maps', 'nya', 'gak', 'buka', 'gmna']",negatif
"['sangat', 'kecewa', 'argo', 'tumpang', 'sama', 'driver', 'beda', 'lebih', 'd', 'baik', 'gak', 'mau', 'lah', 'naek', 'maxim', 'payah']",negatif
"['bugsudah', 'pesan', 'makan', 'tiba', 'app', 'hilang']",negatif
['baik'],positif
"['sangat', 'lambat', 'cari', 'driver', 'tunggu', 'lama', 'dapat', 'driver', 'ada', 'desak', 'sangat', 'bagus', 'pakai', 'maxim']",positif
"['gk', 'usah', 'order', 'makan', 'sini', 'driver', 'nya', 'gk', 'mau', 'ngerima', 'orederan', 'sini']",negatif
"['entah', 'gimna', 'buat', 'nih', 'maximsusah', 'orgnya', 'mau', 'nerima', 'orderanemosi', 'guesmpe', 'udah', 'order', 'brpa', 'kali', 'ngga', 'munculjelek', 'banget', 'sumpahngga', 'becus']",negatif
"['aplikasi', 'suka', 'macet', 'chat', 'driver', 'ga', 'balas', 'nyata', 'chat', 'driver', 'yg', 'ga', 'masuk', 'pas', 'udah', 'ganti', 'driver', 'baru', 'masuk', 'jelas', 'driver', 'lg', 'macet', 'jadi', 'kasi', 'sama', 'drivernya', 'saldo', 'kaspro', 'lambat', 'masuk', 'itu', 'ga', 'kasih', 'tau', 'jg', 'kalo', 'isi', 'potong']",positif
"['lama', 'khusus', 'kaca', 'mobil', 'panjang', 'jalan', 'buka', 'pakai', 'ac']",positif
"['cancel', 'dulu', 'terlalu', 'jauh', 'posisi', 'driver', 'jemput']",negatif
"['ungar', 'daerah', 'atas', 'min', 'masa', 'ga', 'masuk', 'kota', 'yg', 'pilih', 'ribet', 'aplikasi', 'yaaaa', 'ampun', 'hidup', 'aku', 'dah', 'ribet', 'd', 'tambah', 'ketemu', 'aplikasi', 'ribet', 'model', 'maxim', 'order', 'makan', 'mau', 'cancel', 'ga', 'fitur', 'cancelnya', 'campreeet', 'kasihan', 'tuh', 'si', 'drivernyaaa', 'bodooooo', 'malesnnya', 'pesan', 'maxim', 'car', 'yg', 'deket', 'selalu', 'tolak', 'yg', 'jauh', 'bgt', 'kait', 'jadi', 'nunggunya', 'jenuh', 'bgt']",negatif
"['ngga', 'jelas', 'aku', 'habis', 'is', 'saldo', 'tiba', 'hilang', 'ngga', 'tau', 'kmna', 'saldo', 'ku']",negatif
"['driver', 'minta', 'biaya', 'tambah', 'lebih', 'tarif', 'aplikasi', 'sangat', 'kecewa']",negatif
"['aplikasi', 'gak', 'mungkin', 'karna', 'harga', 'yg', 'terlalu', 'murah', 'kalau', 'kirim', 'barang', 'lama', 'minta', 'ampun', 'driver', 'nya', 'lelet', 'semua', 'gak', 'niat', 'aplikasi', 'kayak', 'gin', 'mending', 'gak', 'usah', 'pake', 'buat', 'usaha', 'gak', 'profesional']",negatif
"['gimana', 'sih', 'maxim', 'udah', 'kali', 'kali', 'daftar', 'susah', 'banget', 'aplikasi', 'bego']",negatif
"['ko', 'g', 'masuk', 'aplikasi', 'ny', 'ulang', 'kali', 'minta', 'kode', 'verifikasi', 'ny', 'muncul', 'baik', 'lalu', 'pesan', 'suara', 'maupun', 'via', 'sms', 'baik', 'benerin', 'aplikasi', 'ny']",positif
"['isi', 'saldo', 'kaspro', 'pakai', 'solusi', 'bagaimana', 'tarik', 'jg', 'ga']",positif
"['titik', 'maps', 'gak', 'yg', 'muncul', 'bukan', 'mudah', 'malah', 'bikin', 'pusing', 'baik', 'titik', 'peta', 'alamat', 'tuju', 'bener', 'gak', 'pakai', 'kalo', 'kaya', 'gin']",negatif
"['mohon', 'maaf', 'ikan', 'bintang', 'laku', 'payment', 'via', 'ewallet', 'rp', 'transaksi', 'hasil', 'saldo', 'maxim', 'wallet', 'rp', 'mohon', 'baik', 'terima', 'kasih']",positif
"['keluar', 'akun', 'mau', 'login', 'notifikas', 'otpi', 'sms', 'ganti', 'no', 'tetep', 'sama', 'sms', 'otp']",negatif
"['sanggt', 'burukk', 'lol', 'sannggattt', 'burukkkk', 'sekaliiii']",negatif
"['drivernya', 'jujur', 'harga', 'aplikasi', 'sdh', 'dilebihin', 'rb', 'mas', 'minta', 'tempat', 'tuju', 'dichat', 'malah', 'nyolot', 'ngotot', 'kalo', 'kasi', 'pdhl', 'gak', 'yg', 'ngasi', 'tp', 'driver', 'sendiri', 'minta', 'ongkir', 'rb', 'tindak', 'lanjut', 'drivernya', 'komplain', 'an', 'segera', 'direspon', 'kalo', 'lama', 'diemin', 'ntk', 'nya', 'bakal', 'disalahgunakan', 'kasi', 'langgan', 'jd', 'bayar', 'ongkir', 'x']",negatif
"['mau', 'mes', 'maxim', 'bukan', 'ajar', 'gambar', 'mau', 'pesan', 'aja', 'susah', 'lu']",negatif
"['baru', 'download', 'sama', 'sekali', 'ga', 'login', 'apl', 'apa']",negatif
"['jelek', 'bangetsetiap', 'paymant', 'pake', 'caspro', 'wallet', 'sllu', 'tolak', 'driverwlwpun', 'sdh', 'smpai', 'tuju', 'ttp', 'minta', 'cashaplikasinya', 'batas']",negatif
"['sangat', 'susah', 'utk', 'top', 'up', 'saldo', 'non', 'tunai', 'nya', 'yaaparah', 'bngt']",negatif
"['driver', 'nya', 'toxic', 'kasar', 'bahasa', 'sopan', 'sumpah', 'org', 'tua', 'semua', 'sopan', 'ramah']",positif
"['udah', 'bayar', 'ongkir', 'pake', 'kaspro', 'tp', 'd', 'minta', 'cash', 'gausah', 'pake', 'kaspro', 'klo', 'd', 'pake', 'mau', 'refund', 'aja', 'ga', 'aplikasi', 'sesat', 'kaspro', 'k', 'potong', 'kudu', 'bayar', 'cash', 'k', 'driver', 'bangke']",negatif
"['gajelas', 'driver', 'ga', 'jujur', 'sistem', 'bobrok', 'mending', 'tetangga', 'grab', 'maxim', 'g', 'aman']",positif
"['gak', 'akurat', 'sama', 'map', 'nya']",negatif
"['maxim', 'lebih', 'baik', 'maxim', 'kaspro', 'bayar', 'lewat', 'bca', 'transfer', 'bank', 'wallet', 'asil', 'tanda', 'masuk', 'wallet', 'kaspro', 'jumlah']",positif
"['waktu', 'tunggu', 'kok', 'malah', 'sini', 'yg', 'bayar']",negatif
"['gimana', 'daftar', 'aplikasi', 'gin', 'susah', 'udah', 'daftar', 'malah', 'tolak', 'bodo', 'punya', 'aplikasi', 'udah', 'isi', 'semua', 'syarat', 'gak', 'aplikasi', 'tolol']",negatif
['nyaman'],positif
"['baru', 'pertama', 'nyoba', 'maxim', 'delivery', 'eh', 'duit', 'colong', 'driver', 'mana', 'ga', 'tanggung', 'jawab', 'pihak', 'maxim', 'nya', 'mending', 'apk', 'belah', 'deh', 'kaya']",positif
"['kan', 'udah', 'uninstall', 'aplikasi', 'maxim', 'terus', 'download', 'gabisa', 'login', 'nomer', 'sama', 'bahkan', 'otp', 'nya', 'kode', 'sms', 'maxim', 'aplikasi', 'laen']",negatif
"['selamat', 'titik']",positif
"['banyak', 'kendala', 'otp', 'ga', 'masuk', 'minta', 'solusi', 'cs', 'website', 'email', 'gaada', 'balas', 'sama', 'sekali', 'aneh']",negatif
"['apk', 'jelek', 'sampah', 'kode', 'otp', 'kgak', 'masuk', 'masuk', 'gk', 'niat', 'bikin', 'apk', 'gausah', 'bikin', 'lah', 'nyusahin', 'pas', 'ada', 'genting']",negatif
"['mau', 'login', 'susaaaaaah']",positif
"['top', 'up', 'saldo', 'maxim', 'yg', 'top', 'up', 'brp', 'yg', 'masuk', 'kurang', 'segitu', 'mana', 'masuk', 'nya', 'lama', 'banget', 'udh', 'masuk', 'eh', 'ga', 'sesuai', 'sama', 'nominal', 'yg', 'top', 'up', 'klo', 'mau', 'admin', 'kaya', 'gojek', 'aja', 'deh', 'jelas', 'biar', 'ga', 'ptong', 'contoh', 'top', 'up', 'rb', 'yg', 'masuk', 'rb', 'gila', 'admin', 'nya', 'lebih', 'gojek', 'gojek', 'aja', 'cuma', 'ribu', 'masuk', 'nya', 'tipu', 'ga', 'sihhhh']",positif
"['apk', 'parah', 'mau', 'daftar', 'jdi', 'mitra', 'otp', 'susah', 'bener', 'sulit']",negatif
"['maxim', 'harus', 'sosialisasi', 'dulu', 'driver', 'kalo', 'sekarang', 'wallet', 'kaspro', 'banyak', 'drivernya', 'ga', 'tau', 'bayar', 'via', 'non', 'tunai', 'malah', 'drivernya', 'minta', 'bayar', 'pake', 'tunai', 'meski', 'walletnya', 'udah', 'potong', 'krn', 'si', 'bapak', 'ga', 'tau', 'gimana', 'cara', 'ambil', 'uang', 'kalo', 'bikin', 'bijak', 'harus', 'semua', 'drivernya', 'edukasi', 'dulu', 'yg', 'rugi']",negatif
"['kecewa', 'sekali', 'sama', 'aplikasi', 'isi', 'saldo', 'maxim', 'rp', 'malah', 'masuk', 'rp', 'rp', 'nya', 'lari']",negatif
"['map', 'mana', 'parahhh', 'parah']",negatif
"['bohong', 'gue', 'hampir', 'dilecehin']",negatif
"['aplikasi', 'menjengkelkanawal', 'pesan', 'harga', 'k', 'masuk', 'mobil', 'langsung', 'ubah', 'tarif', 'jadi', 'ktolong', 'penjelasnnya', 'begitju']",positif
"['titik', 'nya', 'gk', 'tepat', 'driver', 'nya', 'suka', 'mnt', 'batal']",negatif
"['klw', 'mesen', 'maxim', 'car', 'maxim', 'food', 'suka', 'lama', 'kadang', 'klo', 'harga', 'nya', 'suka', 'naikin', 'mas', 'aja', 'ttp', 'gamau', 'terima', 'pernah', 'terima', 'pas', 'mesen', 'maxim', 'car', 'dateng', 'nya', 'lama', 'bgt', 'padahal', 'lokasi', 'nya', 'ga', 'jauh', 'dr', 'rumah', 'aku', 'apk', 'nya', 'menit', 'lg', 'sampe', 'gatau', 'nya', 'lama', 'bgt', 'pas', 'aku', 'telpon', 'malah', 'marah']",positif
"['aplikasi', 'taik', 'driber', 'kerja', 'rodi', 'tolol']",negatif
"['kaspro', 'hilang', 'tiba', 'padahal', 'sengaja', 'sisa', 'mudah', 'topup', 'depan', 'sangat', 'kecewa']",negatif
"['driver', 'nya', 'terlalu', 'sombong', 'gak', 'mau', 'trima', 'order', 'food']",negatif
"['driver', 'avanza', 'decepticon', 'gak', 'ngotak']",negatif
"['tunggu', 'laksana', 'kang', 'ojol', 'terlalu', 'lama', 'pantau', 'ada', 'dekat', 'tempat', 'mesan']",positif
"['pesan', 'maxim', 'bayar', 'lalu', 'kaspro', 'driver', 'guna', 'kaspro', 'kata', 'inti', 'jadi', 'bayar', 'x', 'lipat', 'tunai', 'kaspro', 'sangat', 'bintang']",negatif
"['nyobain', 'maxim', 'wallet', 'topup', 'via', 'bank', 'kirain', 'langsung', 'masuk', 'nyata', 'ga', 'aku', 'refresh', 'ga', 'masuk', 'tunggu', 'menit', 'baru', 'masuk', 'ga', 'notifikasi', 'parah', 'isi', 'rb', 'masuk', 'sisa', 'biaya', 'admin', 'kalo', 'biaya', 'admin', 'berat', 'woi', 'gara', 'gara', 'potong', 'sudah', 'ga', 'jadi', 'order', 'gatau', 'wallet', 'tarik', 'ga']",negatif
"['topup', 'kaspro', 'saldo', 'gak', 'masuk', 'fitur', 'saldo', 'begini', 'diupdate', 'realtime']",positif
"['apa', 'gue', 'udah', 'ketik', 'sampe', 'mo', 'botak', 'alamat', 'tuju', 'gue', 'kaga', 'ujung', 'musti', 'gue', 'cari', 'sendiri', 'pas', 'dah', 'dpt', 'titik', 'gue', 'tekan', 'g', 'mau', 'muncul', 'mau', 'lo', 'apa', 'plis', 'stress', 'gue', 'telat', 'cuma', 'grgr', 'cari', 'lokasi', 'nyebeli', 'allah', 'suer']",negatif
['baik'],positif
"['parah', 'akurasi', 'mapsnya', 'banyak', 'alamat', 'yg', 'gaada', 'bikin', 'emosi']",negatif
"['maps', 'nya', 'susah', 'd', 'susah', 'sekali', 'map', 'nya', 'd', 'perhati', 'maapss', 'd', 'abdeats', 'tks']",negatif
"['jaga', 'tatakramanya', 'driver', 'saudara', 'perempuan', 'trauma', 'takut', 'akibat', 'sering', 'tanyatanya', 'aneh', 'udh', 'punya', 'pacar', 'lah', 'tempat', 'tinggal', 'dmn', 'lah', 'minta', 'wa', 'nya', 'lahdll', 'kalo', 'jadi', 'ojek', 'udah', 'pokus', 'aja', 'kerja', 'ngomong', 'wajar', 'aja']",negatif
"['driver', 'ny', 'sering', 'gak', 'mau', 'ambil', 'order', 'makan', 'minum']",negatif
"['musti', 'tingkat', 'aman', 'aplikasi', 'nya', 'yah', 'nya', 'data', 'bocor', 'yah']",positif
"['lengkap', 'alamat', 'ingin']",positif
"['maxim', 'gjls', 'udh', 'ngisi', 'kaspro', 'saldo', 'dh', 'msuk', 'eh', 'kata', 'gagal', 'kblokir', 'pdhl', 'dh', 'msukjd', 'ilang', 'saldo', 'gamau', 'pke', 'maxim', 'mana', 'drivernya', 'jg', 'pda', 'gjls', 'smua']",negatif
"['baik', 'karna', 'banyak', 'rugi', 'driver', 'banyak', 'nya', 'order', 'fiktif']",positif
"['gmn', 'sih', 'udh', 'top', 'up', 'e', 'wallet', 'tp', 'pas', 'mau', 'byr', 'g', 'guna', 'hnya', 'byar', 'cash', 'trs', 'uang', 'e', 'wallet', 'apa', 'mau', 'memghubungi', 'siapa', 'jg', 'bingung', 'aplikasi']",positif
"['aplikasi', 'baik', 'buat', 'sen', 'makan', 'nyari', 'driver', 'nya', 'lamaaa', 'banget', 'mau', 'dibatalin', 'pesan', 'gak', 'sekali', 'dapet', 'driver', 'restonya', 'susah', 'cari', 'driver', 'dateng', 'gak', 'bawa', 'pesan', 'bayar', 'tetep', 'bayar', 'kenyang']",negatif
['ramahbaik'],positif
"['aplikasi', 'lelet', 'hambat', 'rezeki', 'orang', 'gw', 'pesan', 'makan', 'banyak', 'cancel', 'mana', 'udah', 'pake', 'tip', 'cancel', 'padahal', 'deket', 'kemudi', 'cancel', 'trus', 'gk', 'bagus', 'ni']",negatif
"['good', 'job']",positif
"['gw', 'udah', 'top', 'up', 'k', 'bayar', 'nontunai', 'alias', 'kaspro', 'masuk', 'udah', 'jam', 'ga', 'masuk', 'hangus', 'dah', 'k', 'gw', 'njir', 'udh', 'bikin', 'bayar', 'non', 'tunai', 'tba', 'pesan', 'pihak', 'kalau', 'non', 'tunai', 'tolak']",positif
"['tlg', 'dong', 'drivernya', 'ajar', 'sopan', 'gada', 'tatakrama', 'sama', 'sekali', 'mohon', 'perhati', 'depan']",positif
"['aplikasi', 'taik', 'rating', 'ancur', 'bukan', 'kasih', 'order', 'zonk', 'sama', 'sekali', 'pagi', 'tot', 'lah', 'mending', 'itnya', 'suruh', 'ngentod', 'aja', 'kalo', 'kerja', 'gak', 'becus', 'bangkrut', 'aja', 'sekali', 'lu', 'maxim', 'order', 'makin', 'lama', 'makin', 'sepi', 'tambah', 'aja', 'terus', 'driver', 'costumer', 'zonk']",negatif
"['bohong', 'jir', 'adminnya', 'seko', 'dapet', 'potong', 'nya', 'perak', 'parah', 'galagi', 'dah', 'trauma', 'yg', 'mau', 'dowload', 'jgn', 'dowload', 'mending', 'dowload', 'grabgojek']",negatif
"['udah', 'dinaikin', 'harga', 'nya', 'tp', 'ga', 'ambil', 'dong', 'bijak', 'maxim', 'sama', 'karyawan', 'nyaa']",negatif
"['mesan', 'car', 'slalu', 'gak', 'pernah', 'hidup', 'ac', 'mobil', 'nya']",negatif
"['sangatsangat', 'buruk', 'aplikasi', 'mesan', 'makan', 'aja', 'nyari', 'driver', 'nya', 'lama', 'banget', 'padahal', 'titik', 'driver', 'lah', 'jauh', 'titik', 'jemput', 'baik', 'aplikasi', 'mau', 'perbaikin', 'tutup', 'aplikasi', 'ini']",negatif
"['lemah', 'fatal', 'rugi', 'kemudi', 'aplikasi', 'sering', 'ada', 'nama', 'tumpang', 'rating', 'jelas', 'tampil', 'aplikasi', 'kemudi', 'bahaya', 'kemudi', 'jalan', 'order', 'sering', 'guna', 'aplikasi', 'menyalahgunakan', 'harap', 'sistem', 'maxim', 'segera', 'baru', 'kemudi', 'nyaman', 'kerja', 'terimakasih']",negatif
"['oknum', 'maxim', 'ambontarif', 'aplikasi', 'tp', 'paksa', 'bayar', 'draiver', 'ugalan']",negatif
"['parah', 'pesan', 'tiba', 'tiba', 'keluar', 'pas', 'login', 'lama', 'banget', 'gak', 'masuk', 'kode', 'verifikasi', 'udah', 'coba', 'pake', 'nomor', 'tetap', 'aja', 'gak', 'login']",negatif
"['mohon', 'hari', 'kakak', 'pakai', 'maxim', 'car', 'hp', 'samsungnya', 'tinggal', 'plat', 'no', 'b', 'tyb', 'mobil', 'avanza', 'gold', 'sampe', 'sekarang', 'itikat', 'baik', 'buat', 'kembali', 'malah', 'hpnya', 'mati', 'mohon', 'jasa', 'mana', 'star', 'awal', 'rs', 'antam', 'tuju', 'kampung', 'lio', 'hari', 'senin', 'mei', 'jam']",positif
"['dear', 'foundermanager', 'maxim', 'aplikasi', 'kalian', 'utama', 'driver', 'baik', 'utama', 'wilayah', 'yogyakarta', 'kalian', 'diri', 'lama', 'tingkat', 'mulai', 'maps', 'order', 'double', 'order', 'fiktif', 'order', 'dekat', 'masukloss', 'apa', 'kalian', 'kurang', 'uang', 'lama', 'baik', 'sistem', 'apa', 'kalian', 'mau', 'begini', 'aja', 'kalian', 'bangkrut', 'lawan', 'kalian', 'banyak', 'baru', 'rilis', 'sistem', 'bagus', 'kalian', 'mau', 'kapan', 'begini', 'cepat']",positif
"['asa', 'nyaman', 'ngebut']",positif
"['bintang', 'satu', 'dulu', 'maxim', 'wallet', 'bom', 'dipake', 'buat', 'bayar', 'maxim', 'food']",negatif
"['untuk', 'admin', 'maxim', 'rute', 'nya', 'perbaikin', 'jangan', 'jalan', 'buntu', 'kasih', 'masuk', 'rute', 'rugi', 'driver', 'jangan', 'cuman', 'mau', 'dengerin', 'keluh', 'cs', 'aja', 'keluh', 'driver', 'dengerin']",negatif
"['aplikasi', 'apa', 'mau', 'pesan', 'masuk', 'no', 'hp', 'sayatolong', 'cek', 'aplikasi', 'nya']",negatif
"['aplikasi', 'baca', 'maps', 'baik', 'moon', 'bincang']",positif
